score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
6,0.00040411949157714844,False,,,1,2349a_00005,54d50c973dc141e191ceec394861f88a,2022-02-09_05-43-45,1644365625,0.00040411949157714844,17733,BOSS8-OS,172.25.0.208,0.00040411949157714844,0,1
7,0.025807619094848633,False,,,2,2349a_00005,54d50c973dc141e191ceec394861f88a,2022-02-09_05-43-45,1644365625,0.02621173858642578,17733,BOSS8-OS,172.25.0.208,0.02621173858642578,0,2
8,0.08304643630981445,False,,,3,2349a_00005,54d50c973dc141e191ceec394861f88a,2022-02-09_05-43-45,1644365625,0.10925817489624023,17733,BOSS8-OS,172.25.0.208,0.10925817489624023,0,3
9,0.10834717750549316,False,,,4,2349a_00005,54d50c973dc141e191ceec394861f88a,2022-02-09_05-43-45,1644365625,0.2176053524017334,17733,BOSS8-OS,172.25.0.208,0.2176053524017334,0,4
10,0.012914657592773438,False,,,5,2349a_00005,54d50c973dc141e191ceec394861f88a,2022-02-09_05-43-45,1644365625,0.23052000999450684,17733,BOSS8-OS,172.25.0.208,0.23052000999450684,0,5
11,0.005696535110473633,False,,,6,2349a_00005,54d50c973dc141e191ceec394861f88a,2022-02-09_05-43-45,1644365625,0.23621654510498047,17733,BOSS8-OS,172.25.0.208,0.23621654510498047,0,6
12,0.006266593933105469,False,,,7,2349a_00005,54d50c973dc141e191ceec394861f88a,2022-02-09_05-43-45,1644365625,0.24248313903808594,17733,BOSS8-OS,172.25.0.208,0.24248313903808594,0,7
13,0.0046803951263427734,False,,,8,2349a_00005,54d50c973dc141e191ceec394861f88a,2022-02-09_05-43-45,1644365625,0.2471635341644287,17733,BOSS8-OS,172.25.0.208,0.2471635341644287,0,8
14,0.007583141326904297,False,,,9,2349a_00005,54d50c973dc141e191ceec394861f88a,2022-02-09_05-43-45,1644365625,0.254746675491333,17733,BOSS8-OS,172.25.0.208,0.254746675491333,0,9
15,0.007580757141113281,False,,,10,2349a_00005,54d50c973dc141e191ceec394861f88a,2022-02-09_05-43-45,1644365625,0.2623274326324463,17733,BOSS8-OS,172.25.0.208,0.2623274326324463,0,10
