score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
13,0.001556396484375,False,,,1,34f68_00007,cc6c6ae343ad4f2bad6461f15cba42ad,2022-02-09_05-37-05,1644365225,0.001556396484375,17696,BOSS8-OS,172.25.0.208,0.001556396484375,0,1
14,0.04745173454284668,False,,,2,34f68_00007,cc6c6ae343ad4f2bad6461f15cba42ad,2022-02-09_05-37-05,1644365225,0.04900813102722168,17696,BOSS8-OS,172.25.0.208,0.04900813102722168,0,2
15,0.0659933090209961,False,,,3,34f68_00007,cc6c6ae343ad4f2bad6461f15cba42ad,2022-02-09_05-37-05,1644365225,0.11500144004821777,17696,BOSS8-OS,172.25.0.208,0.11500144004821777,0,3
16,0.0081634521484375,False,,,4,34f68_00007,cc6c6ae343ad4f2bad6461f15cba42ad,2022-02-09_05-37-05,1644365225,0.12316489219665527,17696,BOSS8-OS,172.25.0.208,0.12316489219665527,0,4
17,0.004910469055175781,False,,,5,34f68_00007,cc6c6ae343ad4f2bad6461f15cba42ad,2022-02-09_05-37-05,1644365225,0.12807536125183105,17696,BOSS8-OS,172.25.0.208,0.12807536125183105,0,5
18,0.0038177967071533203,False,,,6,34f68_00007,cc6c6ae343ad4f2bad6461f15cba42ad,2022-02-09_05-37-05,1644365225,0.13189315795898438,17696,BOSS8-OS,172.25.0.208,0.13189315795898438,0,6
19,0.006529331207275391,False,,,7,34f68_00007,cc6c6ae343ad4f2bad6461f15cba42ad,2022-02-09_05-37-05,1644365225,0.13842248916625977,17696,BOSS8-OS,172.25.0.208,0.13842248916625977,0,7
20,0.010825395584106445,False,,,8,34f68_00007,cc6c6ae343ad4f2bad6461f15cba42ad,2022-02-09_05-37-05,1644365225,0.1492478847503662,17696,BOSS8-OS,172.25.0.208,0.1492478847503662,0,8
21,0.0057735443115234375,False,,,9,34f68_00007,cc6c6ae343ad4f2bad6461f15cba42ad,2022-02-09_05-37-05,1644365225,0.15502142906188965,17696,BOSS8-OS,172.25.0.208,0.15502142906188965,0,9
22,0.0051233768463134766,False,,,10,34f68_00007,cc6c6ae343ad4f2bad6461f15cba42ad,2022-02-09_05-37-05,1644365225,0.16014480590820312,17696,BOSS8-OS,172.25.0.208,0.16014480590820312,0,10
