score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
5,0.0013628005981445312,False,,,1,cb33a_00000,96532aff59ca4a72a21d6563ea3e9a61,2022-02-09_05-34-06,1644365046,0.0013628005981445312,42879,BOSS8-OS,172.25.0.208,0.0013628005981445312,0,1
6,0.1278369426727295,False,,,2,cb33a_00000,96532aff59ca4a72a21d6563ea3e9a61,2022-02-09_05-34-06,1644365046,0.12919974327087402,42879,BOSS8-OS,172.25.0.208,0.12919974327087402,0,2
7,0.0030651092529296875,False,,,3,cb33a_00000,96532aff59ca4a72a21d6563ea3e9a61,2022-02-09_05-34-06,1644365046,0.1322648525238037,42879,BOSS8-OS,172.25.0.208,0.1322648525238037,0,3
8,0.003209829330444336,False,,,4,cb33a_00000,96532aff59ca4a72a21d6563ea3e9a61,2022-02-09_05-34-06,1644365046,0.13547468185424805,42879,BOSS8-OS,172.25.0.208,0.13547468185424805,0,4
9,0.01098012924194336,False,,,5,cb33a_00000,96532aff59ca4a72a21d6563ea3e9a61,2022-02-09_05-34-06,1644365046,0.1464548110961914,42879,BOSS8-OS,172.25.0.208,0.1464548110961914,0,5
10,0.0044782161712646484,False,,,6,cb33a_00000,96532aff59ca4a72a21d6563ea3e9a61,2022-02-09_05-34-06,1644365046,0.15093302726745605,42879,BOSS8-OS,172.25.0.208,0.15093302726745605,0,6
11,0.005043983459472656,False,,,7,cb33a_00000,96532aff59ca4a72a21d6563ea3e9a61,2022-02-09_05-34-06,1644365046,0.1559770107269287,42879,BOSS8-OS,172.25.0.208,0.1559770107269287,0,7
12,0.005469560623168945,False,,,8,cb33a_00000,96532aff59ca4a72a21d6563ea3e9a61,2022-02-09_05-34-06,1644365046,0.16144657135009766,42879,BOSS8-OS,172.25.0.208,0.16144657135009766,0,8
13,0.0066089630126953125,False,,,9,cb33a_00000,96532aff59ca4a72a21d6563ea3e9a61,2022-02-09_05-34-06,1644365046,0.16805553436279297,42879,BOSS8-OS,172.25.0.208,0.16805553436279297,0,9
14,0.003990650177001953,False,,,10,cb33a_00000,96532aff59ca4a72a21d6563ea3e9a61,2022-02-09_05-34-06,1644365046,0.17204618453979492,42879,BOSS8-OS,172.25.0.208,0.17204618453979492,0,10
