score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
14,0.0007221698760986328,False,,,1,c6ff2_00008,b71aca2f79d84f7ba5f732d96e463e73,2022-02-09_05-34-01,1644365041,0.0007221698760986328,42855,BOSS8-OS,172.25.0.208,0.0007221698760986328,0,1
15,0.012290000915527344,False,,,2,c6ff2_00008,b71aca2f79d84f7ba5f732d96e463e73,2022-02-09_05-34-01,1644365041,0.013012170791625977,42855,BOSS8-OS,172.25.0.208,0.013012170791625977,0,2
16,0.07130074501037598,False,,,3,c6ff2_00008,b71aca2f79d84f7ba5f732d96e463e73,2022-02-09_05-34-01,1644365041,0.08431291580200195,42855,BOSS8-OS,172.25.0.208,0.08431291580200195,0,3
17,0.06271696090698242,False,,,4,c6ff2_00008,b71aca2f79d84f7ba5f732d96e463e73,2022-02-09_05-34-01,1644365041,0.14702987670898438,42855,BOSS8-OS,172.25.0.208,0.14702987670898438,0,4
18,0.02362966537475586,False,,,5,c6ff2_00008,b71aca2f79d84f7ba5f732d96e463e73,2022-02-09_05-34-01,1644365041,0.17065954208374023,42855,BOSS8-OS,172.25.0.208,0.17065954208374023,0,5
19,0.008307456970214844,False,,,6,c6ff2_00008,b71aca2f79d84f7ba5f732d96e463e73,2022-02-09_05-34-01,1644365041,0.17896699905395508,42855,BOSS8-OS,172.25.0.208,0.17896699905395508,0,6
20,0.009972810745239258,False,,,7,c6ff2_00008,b71aca2f79d84f7ba5f732d96e463e73,2022-02-09_05-34-01,1644365041,0.18893980979919434,42855,BOSS8-OS,172.25.0.208,0.18893980979919434,0,7
21,0.053205013275146484,False,,,8,c6ff2_00008,b71aca2f79d84f7ba5f732d96e463e73,2022-02-09_05-34-01,1644365041,0.24214482307434082,42855,BOSS8-OS,172.25.0.208,0.24214482307434082,0,8
22,0.011807680130004883,False,,,9,c6ff2_00008,b71aca2f79d84f7ba5f732d96e463e73,2022-02-09_05-34-01,1644365041,0.2539525032043457,42855,BOSS8-OS,172.25.0.208,0.2539525032043457,0,9
23,0.1524953842163086,False,,,10,c6ff2_00008,b71aca2f79d84f7ba5f732d96e463e73,2022-02-09_05-34-01,1644365041,0.4064478874206543,42855,BOSS8-OS,172.25.0.208,0.4064478874206543,0,10
