score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
5,0.003831148147583008,False,,,1,c6ff2_00000,215122b91e3e4ed282a00ee540a7f011,2022-02-09_05-33-59,1644365039,0.003831148147583008,42902,BOSS8-OS,172.25.0.208,0.003831148147583008,0,1
6,0.08741211891174316,False,,,2,c6ff2_00000,215122b91e3e4ed282a00ee540a7f011,2022-02-09_05-33-59,1644365039,0.09124326705932617,42902,BOSS8-OS,172.25.0.208,0.09124326705932617,0,2
7,0.0035881996154785156,False,,,3,c6ff2_00000,215122b91e3e4ed282a00ee540a7f011,2022-02-09_05-33-59,1644365039,0.09483146667480469,42902,BOSS8-OS,172.25.0.208,0.09483146667480469,0,3
8,0.0032804012298583984,False,,,4,c6ff2_00000,215122b91e3e4ed282a00ee540a7f011,2022-02-09_05-33-59,1644365039,0.09811186790466309,42902,BOSS8-OS,172.25.0.208,0.09811186790466309,0,4
9,0.0037932395935058594,False,,,5,c6ff2_00000,215122b91e3e4ed282a00ee540a7f011,2022-02-09_05-33-59,1644365039,0.10190510749816895,42902,BOSS8-OS,172.25.0.208,0.10190510749816895,0,5
10,0.005513191223144531,False,,,6,c6ff2_00000,215122b91e3e4ed282a00ee540a7f011,2022-02-09_05-33-59,1644365039,0.10741829872131348,42902,BOSS8-OS,172.25.0.208,0.10741829872131348,0,6
11,0.0032629966735839844,False,,,7,c6ff2_00000,215122b91e3e4ed282a00ee540a7f011,2022-02-09_05-33-59,1644365039,0.11068129539489746,42902,BOSS8-OS,172.25.0.208,0.11068129539489746,0,7
12,0.004185676574707031,False,,,8,c6ff2_00000,215122b91e3e4ed282a00ee540a7f011,2022-02-09_05-33-59,1644365039,0.11486697196960449,42902,BOSS8-OS,172.25.0.208,0.11486697196960449,0,8
13,0.005928993225097656,False,,,9,c6ff2_00000,215122b91e3e4ed282a00ee540a7f011,2022-02-09_05-33-59,1644365039,0.12079596519470215,42902,BOSS8-OS,172.25.0.208,0.12079596519470215,0,9
14,0.002570629119873047,False,,,10,c6ff2_00000,215122b91e3e4ed282a00ee540a7f011,2022-02-09_05-33-59,1644365039,0.1233665943145752,42902,BOSS8-OS,172.25.0.208,0.1233665943145752,0,10
