score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
13,0.0006723403930664062,False,,,1,c6ff2_00007,e2fb5205690546eea595325c228ead52,2022-02-09_05-34-01,1644365041,0.0006723403930664062,42899,BOSS8-OS,172.25.0.208,0.0006723403930664062,0,1
14,0.020168781280517578,False,,,2,c6ff2_00007,e2fb5205690546eea595325c228ead52,2022-02-09_05-34-01,1644365041,0.020841121673583984,42899,BOSS8-OS,172.25.0.208,0.020841121673583984,0,2
15,0.19470667839050293,False,,,3,c6ff2_00007,e2fb5205690546eea595325c228ead52,2022-02-09_05-34-01,1644365041,0.21554780006408691,42899,BOSS8-OS,172.25.0.208,0.21554780006408691,0,3
16,0.019804716110229492,False,,,4,c6ff2_00007,e2fb5205690546eea595325c228ead52,2022-02-09_05-34-01,1644365041,0.2353525161743164,42899,BOSS8-OS,172.25.0.208,0.2353525161743164,0,4
17,0.04235386848449707,False,,,5,c6ff2_00007,e2fb5205690546eea595325c228ead52,2022-02-09_05-34-01,1644365041,0.2777063846588135,42899,BOSS8-OS,172.25.0.208,0.2777063846588135,0,5
18,0.013383626937866211,False,,,6,c6ff2_00007,e2fb5205690546eea595325c228ead52,2022-02-09_05-34-01,1644365041,0.2910900115966797,42899,BOSS8-OS,172.25.0.208,0.2910900115966797,0,6
19,0.01365804672241211,False,,,7,c6ff2_00007,e2fb5205690546eea595325c228ead52,2022-02-09_05-34-01,1644365041,0.3047480583190918,42899,BOSS8-OS,172.25.0.208,0.3047480583190918,0,7
20,0.008041143417358398,False,,,8,c6ff2_00007,e2fb5205690546eea595325c228ead52,2022-02-09_05-34-01,1644365041,0.3127892017364502,42899,BOSS8-OS,172.25.0.208,0.3127892017364502,0,8
21,0.005903005599975586,False,,,9,c6ff2_00007,e2fb5205690546eea595325c228ead52,2022-02-09_05-34-01,1644365041,0.3186922073364258,42899,BOSS8-OS,172.25.0.208,0.3186922073364258,0,9
22,0.004258632659912109,False,,,10,c6ff2_00007,e2fb5205690546eea595325c228ead52,2022-02-09_05-34-01,1644365041,0.3229508399963379,42899,BOSS8-OS,172.25.0.208,0.3229508399963379,0,10
