score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
6,0.002603769302368164,False,,,1,d78a9_00005,b902bf340352418088154b904ed377e7,2022-02-09_05-34-28,1644365068,0.002603769302368164,42702,BOSS8-OS,172.25.0.208,0.002603769302368164,0,1
7,0.03476858139038086,False,,,2,d78a9_00005,b902bf340352418088154b904ed377e7,2022-02-09_05-34-29,1644365069,0.03737235069274902,42702,BOSS8-OS,172.25.0.208,0.03737235069274902,0,2
8,0.008373022079467773,False,,,3,d78a9_00005,b902bf340352418088154b904ed377e7,2022-02-09_05-34-29,1644365069,0.0457453727722168,42702,BOSS8-OS,172.25.0.208,0.0457453727722168,0,3
9,0.01523590087890625,False,,,4,d78a9_00005,b902bf340352418088154b904ed377e7,2022-02-09_05-34-29,1644365069,0.06098127365112305,42702,BOSS8-OS,172.25.0.208,0.06098127365112305,0,4
10,0.019324064254760742,False,,,5,d78a9_00005,b902bf340352418088154b904ed377e7,2022-02-09_05-34-29,1644365069,0.08030533790588379,42702,BOSS8-OS,172.25.0.208,0.08030533790588379,0,5
11,0.13344383239746094,False,,,6,d78a9_00005,b902bf340352418088154b904ed377e7,2022-02-09_05-34-29,1644365069,0.21374917030334473,42702,BOSS8-OS,172.25.0.208,0.21374917030334473,0,6
12,0.006422281265258789,False,,,7,d78a9_00005,b902bf340352418088154b904ed377e7,2022-02-09_05-34-29,1644365069,0.22017145156860352,42702,BOSS8-OS,172.25.0.208,0.22017145156860352,0,7
13,0.011614084243774414,False,,,8,d78a9_00005,b902bf340352418088154b904ed377e7,2022-02-09_05-34-29,1644365069,0.23178553581237793,42702,BOSS8-OS,172.25.0.208,0.23178553581237793,0,8
14,0.01484990119934082,False,,,9,d78a9_00005,b902bf340352418088154b904ed377e7,2022-02-09_05-34-29,1644365069,0.24663543701171875,42702,BOSS8-OS,172.25.0.208,0.24663543701171875,0,9
15,0.02454209327697754,False,,,10,d78a9_00005,b902bf340352418088154b904ed377e7,2022-02-09_05-34-29,1644365069,0.2711775302886963,42702,BOSS8-OS,172.25.0.208,0.2711775302886963,0,10
