score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
6,0.01308751106262207,False,,,1,2e0d5_00005,112a799a074c4aeda7acd2110f1af5a8,2022-02-09_05-36-53,1644365213,0.01308751106262207,17773,BOSS8-OS,172.25.0.208,0.01308751106262207,0,1
7,0.011187553405761719,False,,,2,2e0d5_00005,112a799a074c4aeda7acd2110f1af5a8,2022-02-09_05-36-53,1644365213,0.02427506446838379,17773,BOSS8-OS,172.25.0.208,0.02427506446838379,0,2
8,0.015720129013061523,False,,,3,2e0d5_00005,112a799a074c4aeda7acd2110f1af5a8,2022-02-09_05-36-53,1644365213,0.03999519348144531,17773,BOSS8-OS,172.25.0.208,0.03999519348144531,0,3
9,0.04880475997924805,False,,,4,2e0d5_00005,112a799a074c4aeda7acd2110f1af5a8,2022-02-09_05-36-53,1644365213,0.08879995346069336,17773,BOSS8-OS,172.25.0.208,0.08879995346069336,0,4
10,0.020428895950317383,False,,,5,2e0d5_00005,112a799a074c4aeda7acd2110f1af5a8,2022-02-09_05-36-53,1644365213,0.10922884941101074,17773,BOSS8-OS,172.25.0.208,0.10922884941101074,0,5
11,0.039002418518066406,False,,,6,2e0d5_00005,112a799a074c4aeda7acd2110f1af5a8,2022-02-09_05-36-53,1644365213,0.14823126792907715,17773,BOSS8-OS,172.25.0.208,0.14823126792907715,0,6
12,0.005240678787231445,False,,,7,2e0d5_00005,112a799a074c4aeda7acd2110f1af5a8,2022-02-09_05-36-53,1644365213,0.1534719467163086,17773,BOSS8-OS,172.25.0.208,0.1534719467163086,0,7
13,0.05587649345397949,False,,,8,2e0d5_00005,112a799a074c4aeda7acd2110f1af5a8,2022-02-09_05-36-54,1644365214,0.20934844017028809,17773,BOSS8-OS,172.25.0.208,0.20934844017028809,0,8
14,0.018112659454345703,False,,,9,2e0d5_00005,112a799a074c4aeda7acd2110f1af5a8,2022-02-09_05-36-54,1644365214,0.2274610996246338,17773,BOSS8-OS,172.25.0.208,0.2274610996246338,0,9
15,0.006291866302490234,False,,,10,2e0d5_00005,112a799a074c4aeda7acd2110f1af5a8,2022-02-09_05-36-54,1644365214,0.23375296592712402,17773,BOSS8-OS,172.25.0.208,0.23375296592712402,0,10
