score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
4,0.005754232406616211,False,,,1,ded72_00003,aace0ee371244ff5a402e31cfeb7133c,2022-02-09_05-34-41,1644365081,0.005754232406616211,42693,BOSS8-OS,172.25.0.208,0.005754232406616211,0,1
5,0.007891416549682617,False,,,2,ded72_00003,aace0ee371244ff5a402e31cfeb7133c,2022-02-09_05-34-41,1644365081,0.013645648956298828,42693,BOSS8-OS,172.25.0.208,0.013645648956298828,0,2
6,0.003718137741088867,False,,,3,ded72_00003,aace0ee371244ff5a402e31cfeb7133c,2022-02-09_05-34-41,1644365081,0.017363786697387695,42693,BOSS8-OS,172.25.0.208,0.017363786697387695,0,3
7,0.002262115478515625,False,,,4,ded72_00003,aace0ee371244ff5a402e31cfeb7133c,2022-02-09_05-34-41,1644365081,0.01962590217590332,42693,BOSS8-OS,172.25.0.208,0.01962590217590332,0,4
8,0.0050394535064697266,False,,,5,ded72_00003,aace0ee371244ff5a402e31cfeb7133c,2022-02-09_05-34-41,1644365081,0.024665355682373047,42693,BOSS8-OS,172.25.0.208,0.024665355682373047,0,5
9,0.0032396316528320312,False,,,6,ded72_00003,aace0ee371244ff5a402e31cfeb7133c,2022-02-09_05-34-41,1644365081,0.027904987335205078,42693,BOSS8-OS,172.25.0.208,0.027904987335205078,0,6
10,0.002851724624633789,False,,,7,ded72_00003,aace0ee371244ff5a402e31cfeb7133c,2022-02-09_05-34-41,1644365081,0.030756711959838867,42693,BOSS8-OS,172.25.0.208,0.030756711959838867,0,7
11,0.009518146514892578,False,,,8,ded72_00003,aace0ee371244ff5a402e31cfeb7133c,2022-02-09_05-34-41,1644365081,0.040274858474731445,42693,BOSS8-OS,172.25.0.208,0.040274858474731445,0,8
12,0.0053081512451171875,False,,,9,ded72_00003,aace0ee371244ff5a402e31cfeb7133c,2022-02-09_05-34-41,1644365081,0.04558300971984863,42693,BOSS8-OS,172.25.0.208,0.04558300971984863,0,9
13,0.005211830139160156,False,,,10,ded72_00003,aace0ee371244ff5a402e31cfeb7133c,2022-02-09_05-34-41,1644365081,0.05079483985900879,42693,BOSS8-OS,172.25.0.208,0.05079483985900879,0,10
