score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
388.001,0.006002187728881836,False,,,1,7c42a_00002,aeb5e332d59f4713a9a4493456d6aba5,2022-02-09_06-50-39,1644369639,0.006002187728881836,22899,BOSS8-OS,172.25.0.208,0.006002187728881836,0,1
