score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
14,0.003252267837524414,False,,,1,34f68_00008,65ea8210b1ed481da137d3eb371684f4,2022-02-09_05-37-05,1644365225,0.003252267837524414,17776,BOSS8-OS,172.25.0.208,0.003252267837524414,0,1
15,0.05303525924682617,False,,,2,34f68_00008,65ea8210b1ed481da137d3eb371684f4,2022-02-09_05-37-05,1644365225,0.056287527084350586,17776,BOSS8-OS,172.25.0.208,0.056287527084350586,0,2
16,0.017729997634887695,False,,,3,34f68_00008,65ea8210b1ed481da137d3eb371684f4,2022-02-09_05-37-05,1644365225,0.07401752471923828,17776,BOSS8-OS,172.25.0.208,0.07401752471923828,0,3
17,0.09312081336975098,False,,,4,34f68_00008,65ea8210b1ed481da137d3eb371684f4,2022-02-09_05-37-05,1644365225,0.16713833808898926,17776,BOSS8-OS,172.25.0.208,0.16713833808898926,0,4
18,0.00774073600769043,False,,,5,34f68_00008,65ea8210b1ed481da137d3eb371684f4,2022-02-09_05-37-05,1644365225,0.1748790740966797,17776,BOSS8-OS,172.25.0.208,0.1748790740966797,0,5
19,0.006471872329711914,False,,,6,34f68_00008,65ea8210b1ed481da137d3eb371684f4,2022-02-09_05-37-05,1644365225,0.1813509464263916,17776,BOSS8-OS,172.25.0.208,0.1813509464263916,0,6
20,0.025054454803466797,False,,,7,34f68_00008,65ea8210b1ed481da137d3eb371684f4,2022-02-09_05-37-05,1644365225,0.2064054012298584,17776,BOSS8-OS,172.25.0.208,0.2064054012298584,0,7
21,0.008665084838867188,False,,,8,34f68_00008,65ea8210b1ed481da137d3eb371684f4,2022-02-09_05-37-05,1644365225,0.21507048606872559,17776,BOSS8-OS,172.25.0.208,0.21507048606872559,0,8
22,0.004050254821777344,False,,,9,34f68_00008,65ea8210b1ed481da137d3eb371684f4,2022-02-09_05-37-05,1644365225,0.21912074089050293,17776,BOSS8-OS,172.25.0.208,0.21912074089050293,0,9
23,0.011388778686523438,False,,,10,34f68_00008,65ea8210b1ed481da137d3eb371684f4,2022-02-09_05-37-05,1644365225,0.23050951957702637,17776,BOSS8-OS,172.25.0.208,0.23050951957702637,0,10
