score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
5,0.009294748306274414,False,,,1,34f68_00004,e00bf90b5d004db2898b90f660a8144a,2022-02-09_05-37-05,1644365225,0.009294748306274414,17790,BOSS8-OS,172.25.0.208,0.009294748306274414,0,1
6,0.008169412612915039,False,,,2,34f68_00004,e00bf90b5d004db2898b90f660a8144a,2022-02-09_05-37-05,1644365225,0.017464160919189453,17790,BOSS8-OS,172.25.0.208,0.017464160919189453,0,2
7,0.0035626888275146484,False,,,3,34f68_00004,e00bf90b5d004db2898b90f660a8144a,2022-02-09_05-37-05,1644365225,0.0210268497467041,17790,BOSS8-OS,172.25.0.208,0.0210268497467041,0,3
8,0.0028197765350341797,False,,,4,34f68_00004,e00bf90b5d004db2898b90f660a8144a,2022-02-09_05-37-05,1644365225,0.02384662628173828,17790,BOSS8-OS,172.25.0.208,0.02384662628173828,0,4
9,0.008264303207397461,False,,,5,34f68_00004,e00bf90b5d004db2898b90f660a8144a,2022-02-09_05-37-05,1644365225,0.03211092948913574,17790,BOSS8-OS,172.25.0.208,0.03211092948913574,0,5
10,0.028417348861694336,False,,,6,34f68_00004,e00bf90b5d004db2898b90f660a8144a,2022-02-09_05-37-05,1644365225,0.06052827835083008,17790,BOSS8-OS,172.25.0.208,0.06052827835083008,0,6
11,0.02624797821044922,False,,,7,34f68_00004,e00bf90b5d004db2898b90f660a8144a,2022-02-09_05-37-05,1644365225,0.0867762565612793,17790,BOSS8-OS,172.25.0.208,0.0867762565612793,0,7
12,0.011971473693847656,False,,,8,34f68_00004,e00bf90b5d004db2898b90f660a8144a,2022-02-09_05-37-05,1644365225,0.09874773025512695,17790,BOSS8-OS,172.25.0.208,0.09874773025512695,0,8
13,0.03560280799865723,False,,,9,34f68_00004,e00bf90b5d004db2898b90f660a8144a,2022-02-09_05-37-05,1644365225,0.13435053825378418,17790,BOSS8-OS,172.25.0.208,0.13435053825378418,0,9
14,0.0979452133178711,False,,,10,34f68_00004,e00bf90b5d004db2898b90f660a8144a,2022-02-09_05-37-05,1644365225,0.23229575157165527,17790,BOSS8-OS,172.25.0.208,0.23229575157165527,0,10
