score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
4,0.0011293888092041016,False,,,1,2e0d5_00003,d1adf90751d3449b8d72df8afef240bf,2022-02-09_05-36-53,1644365213,0.0011293888092041016,17795,BOSS8-OS,172.25.0.208,0.0011293888092041016,0,1
5,0.017337560653686523,False,,,2,2e0d5_00003,d1adf90751d3449b8d72df8afef240bf,2022-02-09_05-36-53,1644365213,0.018466949462890625,17795,BOSS8-OS,172.25.0.208,0.018466949462890625,0,2
6,0.010355472564697266,False,,,3,2e0d5_00003,d1adf90751d3449b8d72df8afef240bf,2022-02-09_05-36-53,1644365213,0.02882242202758789,17795,BOSS8-OS,172.25.0.208,0.02882242202758789,0,3
7,0.007820844650268555,False,,,4,2e0d5_00003,d1adf90751d3449b8d72df8afef240bf,2022-02-09_05-36-53,1644365213,0.036643266677856445,17795,BOSS8-OS,172.25.0.208,0.036643266677856445,0,4
8,0.01262211799621582,False,,,5,2e0d5_00003,d1adf90751d3449b8d72df8afef240bf,2022-02-09_05-36-53,1644365213,0.049265384674072266,17795,BOSS8-OS,172.25.0.208,0.049265384674072266,0,5
9,0.060806989669799805,False,,,6,2e0d5_00003,d1adf90751d3449b8d72df8afef240bf,2022-02-09_05-36-53,1644365213,0.11007237434387207,17795,BOSS8-OS,172.25.0.208,0.11007237434387207,0,6
10,0.03776431083679199,False,,,7,2e0d5_00003,d1adf90751d3449b8d72df8afef240bf,2022-02-09_05-36-53,1644365213,0.14783668518066406,17795,BOSS8-OS,172.25.0.208,0.14783668518066406,0,7
11,0.0055310726165771484,False,,,8,2e0d5_00003,d1adf90751d3449b8d72df8afef240bf,2022-02-09_05-36-53,1644365213,0.1533677577972412,17795,BOSS8-OS,172.25.0.208,0.1533677577972412,0,8
12,0.023878097534179688,False,,,9,2e0d5_00003,d1adf90751d3449b8d72df8afef240bf,2022-02-09_05-36-53,1644365213,0.1772458553314209,17795,BOSS8-OS,172.25.0.208,0.1772458553314209,0,9
13,0.01926898956298828,False,,,10,2e0d5_00003,d1adf90751d3449b8d72df8afef240bf,2022-02-09_05-36-53,1644365213,0.19651484489440918,17795,BOSS8-OS,172.25.0.208,0.19651484489440918,0,10
