score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
388.001,0.0032515525817871094,False,,,1,84d75_00002,03bc4f2c45d745ae94adef9a76df0156,2022-02-09_12-55-59,1644391559,0.0032515525817871094,44258,BOSS8-OS,172.25.0.208,0.0032515525817871094,0,1
