score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
5,0.00037169456481933594,False,,,1,c6ff2_00004,0e5e1f6c7381444a9de0537ac9694ec7,2022-02-09_05-34-01,1644365041,0.00037169456481933594,42732,BOSS8-OS,172.25.0.208,0.00037169456481933594,0,1
6,0.032935142517089844,False,,,2,c6ff2_00004,0e5e1f6c7381444a9de0537ac9694ec7,2022-02-09_05-34-01,1644365041,0.03330683708190918,42732,BOSS8-OS,172.25.0.208,0.03330683708190918,0,2
7,0.02572011947631836,False,,,3,c6ff2_00004,0e5e1f6c7381444a9de0537ac9694ec7,2022-02-09_05-34-01,1644365041,0.05902695655822754,42732,BOSS8-OS,172.25.0.208,0.05902695655822754,0,3
8,0.04363679885864258,False,,,4,c6ff2_00004,0e5e1f6c7381444a9de0537ac9694ec7,2022-02-09_05-34-01,1644365041,0.10266375541687012,42732,BOSS8-OS,172.25.0.208,0.10266375541687012,0,4
9,0.04542422294616699,False,,,5,c6ff2_00004,0e5e1f6c7381444a9de0537ac9694ec7,2022-02-09_05-34-01,1644365041,0.1480879783630371,42732,BOSS8-OS,172.25.0.208,0.1480879783630371,0,5
10,0.014477014541625977,False,,,6,c6ff2_00004,0e5e1f6c7381444a9de0537ac9694ec7,2022-02-09_05-34-01,1644365041,0.16256499290466309,42732,BOSS8-OS,172.25.0.208,0.16256499290466309,0,6
11,0.01690530776977539,False,,,7,c6ff2_00004,0e5e1f6c7381444a9de0537ac9694ec7,2022-02-09_05-34-01,1644365041,0.17947030067443848,42732,BOSS8-OS,172.25.0.208,0.17947030067443848,0,7
12,0.06724929809570312,False,,,8,c6ff2_00004,0e5e1f6c7381444a9de0537ac9694ec7,2022-02-09_05-34-01,1644365041,0.2467195987701416,42732,BOSS8-OS,172.25.0.208,0.2467195987701416,0,8
13,0.009635686874389648,False,,,9,c6ff2_00004,0e5e1f6c7381444a9de0537ac9694ec7,2022-02-09_05-34-01,1644365041,0.25635528564453125,42732,BOSS8-OS,172.25.0.208,0.25635528564453125,0,9
14,0.010033130645751953,False,,,10,c6ff2_00004,0e5e1f6c7381444a9de0537ac9694ec7,2022-02-09_05-34-01,1644365041,0.2663884162902832,42732,BOSS8-OS,172.25.0.208,0.2663884162902832,0,10
