score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
13,0.0004112720489501953,False,,,1,2349a_00007,1cabddd2aff94dc8a65b711ffcfa72a1,2022-02-09_05-43-45,1644365625,0.0004112720489501953,17767,BOSS8-OS,172.25.0.208,0.0004112720489501953,0,1
14,0.0412290096282959,False,,,2,2349a_00007,1cabddd2aff94dc8a65b711ffcfa72a1,2022-02-09_05-43-45,1644365625,0.041640281677246094,17767,BOSS8-OS,172.25.0.208,0.041640281677246094,0,2
15,0.03888511657714844,False,,,3,2349a_00007,1cabddd2aff94dc8a65b711ffcfa72a1,2022-02-09_05-43-45,1644365625,0.08052539825439453,17767,BOSS8-OS,172.25.0.208,0.08052539825439453,0,3
16,0.008114337921142578,False,,,4,2349a_00007,1cabddd2aff94dc8a65b711ffcfa72a1,2022-02-09_05-43-45,1644365625,0.08863973617553711,17767,BOSS8-OS,172.25.0.208,0.08863973617553711,0,4
17,0.040184736251831055,False,,,5,2349a_00007,1cabddd2aff94dc8a65b711ffcfa72a1,2022-02-09_05-43-45,1644365625,0.12882447242736816,17767,BOSS8-OS,172.25.0.208,0.12882447242736816,0,5
18,0.022422075271606445,False,,,6,2349a_00007,1cabddd2aff94dc8a65b711ffcfa72a1,2022-02-09_05-43-45,1644365625,0.1512465476989746,17767,BOSS8-OS,172.25.0.208,0.1512465476989746,0,6
19,0.04017448425292969,False,,,7,2349a_00007,1cabddd2aff94dc8a65b711ffcfa72a1,2022-02-09_05-43-45,1644365625,0.1914210319519043,17767,BOSS8-OS,172.25.0.208,0.1914210319519043,0,7
20,0.004822492599487305,False,,,8,2349a_00007,1cabddd2aff94dc8a65b711ffcfa72a1,2022-02-09_05-43-45,1644365625,0.1962435245513916,17767,BOSS8-OS,172.25.0.208,0.1962435245513916,0,8
21,0.007886409759521484,False,,,9,2349a_00007,1cabddd2aff94dc8a65b711ffcfa72a1,2022-02-09_05-43-45,1644365625,0.20412993431091309,17767,BOSS8-OS,172.25.0.208,0.20412993431091309,0,9
22,0.006506204605102539,False,,,10,2349a_00007,1cabddd2aff94dc8a65b711ffcfa72a1,2022-02-09_05-43-45,1644365625,0.21063613891601562,17767,BOSS8-OS,172.25.0.208,0.21063613891601562,0,10
