score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
5,0.000446319580078125,False,,,1,2349a_00004,f7d58c71823340789d84524bea278ef7,2022-02-09_05-43-45,1644365625,0.000446319580078125,17698,BOSS8-OS,172.25.0.208,0.000446319580078125,0,1
6,0.008998870849609375,False,,,2,2349a_00004,f7d58c71823340789d84524bea278ef7,2022-02-09_05-43-45,1644365625,0.0094451904296875,17698,BOSS8-OS,172.25.0.208,0.0094451904296875,0,2
7,0.04802298545837402,False,,,3,2349a_00004,f7d58c71823340789d84524bea278ef7,2022-02-09_05-43-45,1644365625,0.05746817588806152,17698,BOSS8-OS,172.25.0.208,0.05746817588806152,0,3
8,0.014860153198242188,False,,,4,2349a_00004,f7d58c71823340789d84524bea278ef7,2022-02-09_05-43-45,1644365625,0.07232832908630371,17698,BOSS8-OS,172.25.0.208,0.07232832908630371,0,4
9,0.004897594451904297,False,,,5,2349a_00004,f7d58c71823340789d84524bea278ef7,2022-02-09_05-43-45,1644365625,0.07722592353820801,17698,BOSS8-OS,172.25.0.208,0.07722592353820801,0,5
10,0.014738321304321289,False,,,6,2349a_00004,f7d58c71823340789d84524bea278ef7,2022-02-09_05-43-45,1644365625,0.0919642448425293,17698,BOSS8-OS,172.25.0.208,0.0919642448425293,0,6
11,0.01058506965637207,False,,,7,2349a_00004,f7d58c71823340789d84524bea278ef7,2022-02-09_05-43-45,1644365625,0.10254931449890137,17698,BOSS8-OS,172.25.0.208,0.10254931449890137,0,7
12,0.01688241958618164,False,,,8,2349a_00004,f7d58c71823340789d84524bea278ef7,2022-02-09_05-43-45,1644365625,0.11943173408508301,17698,BOSS8-OS,172.25.0.208,0.11943173408508301,0,8
13,0.007466793060302734,False,,,9,2349a_00004,f7d58c71823340789d84524bea278ef7,2022-02-09_05-43-45,1644365625,0.12689852714538574,17698,BOSS8-OS,172.25.0.208,0.12689852714538574,0,9
14,0.016679048538208008,False,,,10,2349a_00004,f7d58c71823340789d84524bea278ef7,2022-02-09_05-43-45,1644365625,0.14357757568359375,17698,BOSS8-OS,172.25.0.208,0.14357757568359375,0,10
