score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
5,0.0005688667297363281,False,,,1,34f68_00000,ca4be8cc210e432a8272ed891df6e182,2022-02-09_05-37-03,1644365223,0.0005688667297363281,17760,BOSS8-OS,172.25.0.208,0.0005688667297363281,0,1
6,0.061708927154541016,False,,,2,34f68_00000,ca4be8cc210e432a8272ed891df6e182,2022-02-09_05-37-03,1644365223,0.062277793884277344,17760,BOSS8-OS,172.25.0.208,0.062277793884277344,0,2
7,0.0025293827056884766,False,,,3,34f68_00000,ca4be8cc210e432a8272ed891df6e182,2022-02-09_05-37-03,1644365223,0.06480717658996582,17760,BOSS8-OS,172.25.0.208,0.06480717658996582,0,3
8,0.0026590824127197266,False,,,4,34f68_00000,ca4be8cc210e432a8272ed891df6e182,2022-02-09_05-37-03,1644365223,0.06746625900268555,17760,BOSS8-OS,172.25.0.208,0.06746625900268555,0,4
9,0.002249479293823242,False,,,5,34f68_00000,ca4be8cc210e432a8272ed891df6e182,2022-02-09_05-37-03,1644365223,0.06971573829650879,17760,BOSS8-OS,172.25.0.208,0.06971573829650879,0,5
10,0.002418041229248047,False,,,6,34f68_00000,ca4be8cc210e432a8272ed891df6e182,2022-02-09_05-37-03,1644365223,0.07213377952575684,17760,BOSS8-OS,172.25.0.208,0.07213377952575684,0,6
11,0.0033562183380126953,False,,,7,34f68_00000,ca4be8cc210e432a8272ed891df6e182,2022-02-09_05-37-03,1644365223,0.07548999786376953,17760,BOSS8-OS,172.25.0.208,0.07548999786376953,0,7
12,0.0035326480865478516,False,,,8,34f68_00000,ca4be8cc210e432a8272ed891df6e182,2022-02-09_05-37-03,1644365223,0.07902264595031738,17760,BOSS8-OS,172.25.0.208,0.07902264595031738,0,8
13,0.003216266632080078,False,,,9,34f68_00000,ca4be8cc210e432a8272ed891df6e182,2022-02-09_05-37-03,1644365223,0.08223891258239746,17760,BOSS8-OS,172.25.0.208,0.08223891258239746,0,9
14,0.0043299198150634766,False,,,10,34f68_00000,ca4be8cc210e432a8272ed891df6e182,2022-02-09_05-37-03,1644365223,0.08656883239746094,17760,BOSS8-OS,172.25.0.208,0.08656883239746094,0,10
