score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
12,0.0004584789276123047,False,,,1,d78a9_00006,8e7c7e32cac5422ebef73bf95510e3d8,2022-02-09_05-34-29,1644365069,0.0004584789276123047,42682,BOSS8-OS,172.25.0.208,0.0004584789276123047,0,1
13,0.1047358512878418,False,,,2,d78a9_00006,8e7c7e32cac5422ebef73bf95510e3d8,2022-02-09_05-34-29,1644365069,0.1051943302154541,42682,BOSS8-OS,172.25.0.208,0.1051943302154541,0,2
14,0.061640262603759766,False,,,3,d78a9_00006,8e7c7e32cac5422ebef73bf95510e3d8,2022-02-09_05-34-29,1644365069,0.16683459281921387,42682,BOSS8-OS,172.25.0.208,0.16683459281921387,0,3
15,0.004966259002685547,False,,,4,d78a9_00006,8e7c7e32cac5422ebef73bf95510e3d8,2022-02-09_05-34-29,1644365069,0.17180085182189941,42682,BOSS8-OS,172.25.0.208,0.17180085182189941,0,4
16,0.006884336471557617,False,,,5,d78a9_00006,8e7c7e32cac5422ebef73bf95510e3d8,2022-02-09_05-34-29,1644365069,0.17868518829345703,42682,BOSS8-OS,172.25.0.208,0.17868518829345703,0,5
17,0.005872249603271484,False,,,6,d78a9_00006,8e7c7e32cac5422ebef73bf95510e3d8,2022-02-09_05-34-29,1644365069,0.18455743789672852,42682,BOSS8-OS,172.25.0.208,0.18455743789672852,0,6
18,0.01088261604309082,False,,,7,d78a9_00006,8e7c7e32cac5422ebef73bf95510e3d8,2022-02-09_05-34-29,1644365069,0.19544005393981934,42682,BOSS8-OS,172.25.0.208,0.19544005393981934,0,7
19,0.013915300369262695,False,,,8,d78a9_00006,8e7c7e32cac5422ebef73bf95510e3d8,2022-02-09_05-34-29,1644365069,0.20935535430908203,42682,BOSS8-OS,172.25.0.208,0.20935535430908203,0,8
20,0.010109901428222656,False,,,9,d78a9_00006,8e7c7e32cac5422ebef73bf95510e3d8,2022-02-09_05-34-29,1644365069,0.2194652557373047,42682,BOSS8-OS,172.25.0.208,0.2194652557373047,0,9
21,0.00734257698059082,False,,,10,d78a9_00006,8e7c7e32cac5422ebef73bf95510e3d8,2022-02-09_05-34-29,1644365069,0.2268078327178955,42682,BOSS8-OS,172.25.0.208,0.2268078327178955,0,10
