score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
7,0.0004279613494873047,False,,,1,cb33a_00002,c7a48e9085754f8c93594fead33ec550,2022-02-09_05-34-08,1644365048,0.0004279613494873047,42996,BOSS8-OS,172.25.0.208,0.0004279613494873047,0,1
8,0.010123252868652344,False,,,2,cb33a_00002,c7a48e9085754f8c93594fead33ec550,2022-02-09_05-34-08,1644365048,0.010551214218139648,42996,BOSS8-OS,172.25.0.208,0.010551214218139648,0,2
9,0.011924028396606445,False,,,3,cb33a_00002,c7a48e9085754f8c93594fead33ec550,2022-02-09_05-34-08,1644365048,0.022475242614746094,42996,BOSS8-OS,172.25.0.208,0.022475242614746094,0,3
10,0.03731846809387207,False,,,4,cb33a_00002,c7a48e9085754f8c93594fead33ec550,2022-02-09_05-34-08,1644365048,0.059793710708618164,42996,BOSS8-OS,172.25.0.208,0.059793710708618164,0,4
11,0.09090280532836914,False,,,5,cb33a_00002,c7a48e9085754f8c93594fead33ec550,2022-02-09_05-34-08,1644365048,0.1506965160369873,42996,BOSS8-OS,172.25.0.208,0.1506965160369873,0,5
12,0.062213897705078125,False,,,6,cb33a_00002,c7a48e9085754f8c93594fead33ec550,2022-02-09_05-34-08,1644365048,0.21291041374206543,42996,BOSS8-OS,172.25.0.208,0.21291041374206543,0,6
13,0.007984399795532227,False,,,7,cb33a_00002,c7a48e9085754f8c93594fead33ec550,2022-02-09_05-34-08,1644365048,0.22089481353759766,42996,BOSS8-OS,172.25.0.208,0.22089481353759766,0,7
14,0.03182101249694824,False,,,8,cb33a_00002,c7a48e9085754f8c93594fead33ec550,2022-02-09_05-34-08,1644365048,0.2527158260345459,42996,BOSS8-OS,172.25.0.208,0.2527158260345459,0,8
15,0.03324460983276367,False,,,9,cb33a_00002,c7a48e9085754f8c93594fead33ec550,2022-02-09_05-34-08,1644365048,0.28596043586730957,42996,BOSS8-OS,172.25.0.208,0.28596043586730957,0,9
16,0.02062821388244629,False,,,10,cb33a_00002,c7a48e9085754f8c93594fead33ec550,2022-02-09_05-34-08,1644365048,0.30658864974975586,42996,BOSS8-OS,172.25.0.208,0.30658864974975586,0,10
