score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
6,0.008092641830444336,False,,,1,2349a_00001,bca977ccbede4025be606cdf2ce6d166,2022-02-09_05-43-45,1644365625,0.008092641830444336,17752,BOSS8-OS,172.25.0.208,0.008092641830444336,0,1
7,0.03561139106750488,False,,,2,2349a_00001,bca977ccbede4025be606cdf2ce6d166,2022-02-09_05-43-45,1644365625,0.04370403289794922,17752,BOSS8-OS,172.25.0.208,0.04370403289794922,0,2
8,0.007737398147583008,False,,,3,2349a_00001,bca977ccbede4025be606cdf2ce6d166,2022-02-09_05-43-45,1644365625,0.05144143104553223,17752,BOSS8-OS,172.25.0.208,0.05144143104553223,0,3
9,0.013144493103027344,False,,,4,2349a_00001,bca977ccbede4025be606cdf2ce6d166,2022-02-09_05-43-45,1644365625,0.06458592414855957,17752,BOSS8-OS,172.25.0.208,0.06458592414855957,0,4
10,0.00435948371887207,False,,,5,2349a_00001,bca977ccbede4025be606cdf2ce6d166,2022-02-09_05-43-45,1644365625,0.06894540786743164,17752,BOSS8-OS,172.25.0.208,0.06894540786743164,0,5
11,0.010046005249023438,False,,,6,2349a_00001,bca977ccbede4025be606cdf2ce6d166,2022-02-09_05-43-45,1644365625,0.07899141311645508,17752,BOSS8-OS,172.25.0.208,0.07899141311645508,0,6
12,0.06394433975219727,False,,,7,2349a_00001,bca977ccbede4025be606cdf2ce6d166,2022-02-09_05-43-45,1644365625,0.14293575286865234,17752,BOSS8-OS,172.25.0.208,0.14293575286865234,0,7
13,0.013226985931396484,False,,,8,2349a_00001,bca977ccbede4025be606cdf2ce6d166,2022-02-09_05-43-45,1644365625,0.15616273880004883,17752,BOSS8-OS,172.25.0.208,0.15616273880004883,0,8
14,0.009698152542114258,False,,,9,2349a_00001,bca977ccbede4025be606cdf2ce6d166,2022-02-09_05-43-45,1644365625,0.16586089134216309,17752,BOSS8-OS,172.25.0.208,0.16586089134216309,0,9
15,0.010625123977661133,False,,,10,2349a_00001,bca977ccbede4025be606cdf2ce6d166,2022-02-09_05-43-45,1644365625,0.17648601531982422,17752,BOSS8-OS,172.25.0.208,0.17648601531982422,0,10
