score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
6,0.002836942672729492,False,,,1,cb33a_00001,059698965e0d4aada133400e622f4c5a,2022-02-09_05-34-08,1644365048,0.002836942672729492,42738,BOSS8-OS,172.25.0.208,0.002836942672729492,0,1
7,0.007918119430541992,False,,,2,cb33a_00001,059698965e0d4aada133400e622f4c5a,2022-02-09_05-34-08,1644365048,0.010755062103271484,42738,BOSS8-OS,172.25.0.208,0.010755062103271484,0,2
8,0.004248380661010742,False,,,3,cb33a_00001,059698965e0d4aada133400e622f4c5a,2022-02-09_05-34-08,1644365048,0.015003442764282227,42738,BOSS8-OS,172.25.0.208,0.015003442764282227,0,3
9,0.0025949478149414062,False,,,4,cb33a_00001,059698965e0d4aada133400e622f4c5a,2022-02-09_05-34-08,1644365048,0.017598390579223633,42738,BOSS8-OS,172.25.0.208,0.017598390579223633,0,4
10,0.006335020065307617,False,,,5,cb33a_00001,059698965e0d4aada133400e622f4c5a,2022-02-09_05-34-08,1644365048,0.02393341064453125,42738,BOSS8-OS,172.25.0.208,0.02393341064453125,0,5
11,0.003196239471435547,False,,,6,cb33a_00001,059698965e0d4aada133400e622f4c5a,2022-02-09_05-34-08,1644365048,0.027129650115966797,42738,BOSS8-OS,172.25.0.208,0.027129650115966797,0,6
12,0.003612995147705078,False,,,7,cb33a_00001,059698965e0d4aada133400e622f4c5a,2022-02-09_05-34-08,1644365048,0.030742645263671875,42738,BOSS8-OS,172.25.0.208,0.030742645263671875,0,7
13,0.0025207996368408203,False,,,8,cb33a_00001,059698965e0d4aada133400e622f4c5a,2022-02-09_05-34-08,1644365048,0.033263444900512695,42738,BOSS8-OS,172.25.0.208,0.033263444900512695,0,8
14,0.007337331771850586,False,,,9,cb33a_00001,059698965e0d4aada133400e622f4c5a,2022-02-09_05-34-08,1644365048,0.04060077667236328,42738,BOSS8-OS,172.25.0.208,0.04060077667236328,0,9
15,0.0045604705810546875,False,,,10,cb33a_00001,059698965e0d4aada133400e622f4c5a,2022-02-09_05-34-08,1644365048,0.04516124725341797,42738,BOSS8-OS,172.25.0.208,0.04516124725341797,0,10
