loss,accuracy,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
1.5643448061466216,0.4154,51.34317111968994,True,False,,,1,8ca71_00009,e393457616a142898fa25c5b2791afff,2022-02-09_02-27-08,1644353828,51.34317111968994,38843,BOSS8-OS,172.25.0.208,51.34317111968994,0,1
1.3991896549940108,0.4933,41.54396629333496,True,True,,,2,8ca71_00009,e393457616a142898fa25c5b2791afff,2022-02-09_02-27-50,1644353870,92.8871374130249,38843,BOSS8-OS,172.25.0.208,92.8871374130249,0,2
