score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
7,0.0011684894561767578,False,,,1,c6ff2_00002,c29f684cd9204f0080787678521250d8,2022-02-09_05-34-01,1644365041,0.0011684894561767578,42921,BOSS8-OS,172.25.0.208,0.0011684894561767578,0,1
8,0.01622629165649414,False,,,2,c6ff2_00002,c29f684cd9204f0080787678521250d8,2022-02-09_05-34-01,1644365041,0.0173947811126709,42921,BOSS8-OS,172.25.0.208,0.0173947811126709,0,2
9,0.024066686630249023,False,,,3,c6ff2_00002,c29f684cd9204f0080787678521250d8,2022-02-09_05-34-01,1644365041,0.04146146774291992,42921,BOSS8-OS,172.25.0.208,0.04146146774291992,0,3
10,0.03416299819946289,False,,,4,c6ff2_00002,c29f684cd9204f0080787678521250d8,2022-02-09_05-34-01,1644365041,0.07562446594238281,42921,BOSS8-OS,172.25.0.208,0.07562446594238281,0,4
11,0.03701210021972656,False,,,5,c6ff2_00002,c29f684cd9204f0080787678521250d8,2022-02-09_05-34-01,1644365041,0.11263656616210938,42921,BOSS8-OS,172.25.0.208,0.11263656616210938,0,5
12,0.018649816513061523,False,,,6,c6ff2_00002,c29f684cd9204f0080787678521250d8,2022-02-09_05-34-01,1644365041,0.1312863826751709,42921,BOSS8-OS,172.25.0.208,0.1312863826751709,0,6
13,0.04700326919555664,False,,,7,c6ff2_00002,c29f684cd9204f0080787678521250d8,2022-02-09_05-34-01,1644365041,0.17828965187072754,42921,BOSS8-OS,172.25.0.208,0.17828965187072754,0,7
14,0.06266188621520996,False,,,8,c6ff2_00002,c29f684cd9204f0080787678521250d8,2022-02-09_05-34-01,1644365041,0.2409515380859375,42921,BOSS8-OS,172.25.0.208,0.2409515380859375,0,8
15,0.020979881286621094,False,,,9,c6ff2_00002,c29f684cd9204f0080787678521250d8,2022-02-09_05-34-01,1644365041,0.2619314193725586,42921,BOSS8-OS,172.25.0.208,0.2619314193725586,0,9
16,0.04407668113708496,False,,,10,c6ff2_00002,c29f684cd9204f0080787678521250d8,2022-02-09_05-34-01,1644365041,0.30600810050964355,42921,BOSS8-OS,172.25.0.208,0.30600810050964355,0,10
