score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
4,0.00034689903259277344,False,,,1,34f68_00003,cb8ca6d578d747728df9b5677cffd655,2022-02-09_05-37-05,1644365225,0.00034689903259277344,17793,BOSS8-OS,172.25.0.208,0.00034689903259277344,0,1
5,0.021296024322509766,False,,,2,34f68_00003,cb8ca6d578d747728df9b5677cffd655,2022-02-09_05-37-05,1644365225,0.02164292335510254,17793,BOSS8-OS,172.25.0.208,0.02164292335510254,0,2
6,0.03222155570983887,False,,,3,34f68_00003,cb8ca6d578d747728df9b5677cffd655,2022-02-09_05-37-05,1644365225,0.053864479064941406,17793,BOSS8-OS,172.25.0.208,0.053864479064941406,0,3
7,0.026767730712890625,False,,,4,34f68_00003,cb8ca6d578d747728df9b5677cffd655,2022-02-09_05-37-05,1644365225,0.08063220977783203,17793,BOSS8-OS,172.25.0.208,0.08063220977783203,0,4
8,0.005158662796020508,False,,,5,34f68_00003,cb8ca6d578d747728df9b5677cffd655,2022-02-09_05-37-05,1644365225,0.08579087257385254,17793,BOSS8-OS,172.25.0.208,0.08579087257385254,0,5
9,0.032279253005981445,False,,,6,34f68_00003,cb8ca6d578d747728df9b5677cffd655,2022-02-09_05-37-05,1644365225,0.11807012557983398,17793,BOSS8-OS,172.25.0.208,0.11807012557983398,0,6
10,0.020463943481445312,False,,,7,34f68_00003,cb8ca6d578d747728df9b5677cffd655,2022-02-09_05-37-05,1644365225,0.1385340690612793,17793,BOSS8-OS,172.25.0.208,0.1385340690612793,0,7
11,0.030881404876708984,False,,,8,34f68_00003,cb8ca6d578d747728df9b5677cffd655,2022-02-09_05-37-05,1644365225,0.16941547393798828,17793,BOSS8-OS,172.25.0.208,0.16941547393798828,0,8
12,0.00907278060913086,False,,,9,34f68_00003,cb8ca6d578d747728df9b5677cffd655,2022-02-09_05-37-05,1644365225,0.17848825454711914,17793,BOSS8-OS,172.25.0.208,0.17848825454711914,0,9
13,0.008975744247436523,False,,,10,34f68_00003,cb8ca6d578d747728df9b5677cffd655,2022-02-09_05-37-05,1644365225,0.18746399879455566,17793,BOSS8-OS,172.25.0.208,0.18746399879455566,0,10
