score,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
12,0.0003077983856201172,False,,,1,34f68_00006,1a62a2fe50b34dd2853f9ad07da727fc,2022-02-09_05-37-05,1644365225,0.0003077983856201172,17697,BOSS8-OS,172.25.0.208,0.0003077983856201172,0,1
13,0.02742624282836914,False,,,2,34f68_00006,1a62a2fe50b34dd2853f9ad07da727fc,2022-02-09_05-37-05,1644365225,0.027734041213989258,17697,BOSS8-OS,172.25.0.208,0.027734041213989258,0,2
14,0.015865802764892578,False,,,3,34f68_00006,1a62a2fe50b34dd2853f9ad07da727fc,2022-02-09_05-37-05,1644365225,0.043599843978881836,17697,BOSS8-OS,172.25.0.208,0.043599843978881836,0,3
15,0.0072705745697021484,False,,,4,34f68_00006,1a62a2fe50b34dd2853f9ad07da727fc,2022-02-09_05-37-05,1644365225,0.050870418548583984,17697,BOSS8-OS,172.25.0.208,0.050870418548583984,0,4
16,0.01552128791809082,False,,,5,34f68_00006,1a62a2fe50b34dd2853f9ad07da727fc,2022-02-09_05-37-05,1644365225,0.0663917064666748,17697,BOSS8-OS,172.25.0.208,0.0663917064666748,0,5
17,0.02130126953125,False,,,6,34f68_00006,1a62a2fe50b34dd2853f9ad07da727fc,2022-02-09_05-37-05,1644365225,0.0876929759979248,17697,BOSS8-OS,172.25.0.208,0.0876929759979248,0,6
18,0.032439231872558594,False,,,7,34f68_00006,1a62a2fe50b34dd2853f9ad07da727fc,2022-02-09_05-37-05,1644365225,0.1201322078704834,17697,BOSS8-OS,172.25.0.208,0.1201322078704834,0,7
19,0.07898616790771484,False,,,8,34f68_00006,1a62a2fe50b34dd2853f9ad07da727fc,2022-02-09_05-37-05,1644365225,0.19911837577819824,17697,BOSS8-OS,172.25.0.208,0.19911837577819824,0,8
20,0.05256295204162598,False,,,9,34f68_00006,1a62a2fe50b34dd2853f9ad07da727fc,2022-02-09_05-37-05,1644365225,0.2516813278198242,17697,BOSS8-OS,172.25.0.208,0.2516813278198242,0,9
21,0.03006577491760254,False,,,10,34f68_00006,1a62a2fe50b34dd2853f9ad07da727fc,2022-02-09_05-37-05,1644365225,0.28174710273742676,17697,BOSS8-OS,172.25.0.208,0.28174710273742676,0,10
